SITE;GUILD;s_site_mean;s_site_std;n_site_mean;n_site_std;c_site_mean;c_site_std;FAMILY;PR;CG;HB;CF;SH;PA;TAXON;GENUS_2;HERB;PLAN;DETR;INVE;PISC;BAYDIST_KM;STAID;LAT_GAGE;LNG_GAGE;PPTAVG_SITE;HIRES_LENTIC_DENS;NPDES_MAJ_DENS;RAW_DIS_NEAREST_MAJ_NPDES;RAW_DIS_NEAREST_DAM;ELEV_SITE_M;STANAME;LATITUDE;LONGITUDE;NEAREST_BAY;SULFUR;S_PERCENT;CARBON;NITROGEN;N_PERCENT;C_PERCENT;GENUS;MAX_FORKLENGTH;MY_REP;DETAILS;TRAY;UID;SOURCE_TYPE;SPECIES;TROPHIC_LEVEL;SITE_TYPE;MIGRANT;carbon_s;nitrogen_s;sulfur_s
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;-0,11;0,79;-23,91846406;16,330923870;12,64;40,99;L;80;2;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_80_2;NA;cyanellus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;1,44;0,80;-24,05635664;18,025846020;14,34;46,09;L;80;3;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_80_3;NA;cyanellus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,63;0,71;-20,41538435;16,500013490;14,38;46,04;L;120;1;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_120_1;NA;cyanellus;3;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,27;0,84;-20,13757137;18,274448020;14,43;46,89;L;120;2;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_120_2;NA;cyanellus;3;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;6,17;0,87;-20,32109016;16,395338960;13,13;42,69;L;120;3;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_120_3;NA;cyanellus;3;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,83;0,83;-20,34745198;17,161274690;13,54;44,52;L;120;4;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_120_4;NA;cyanellus;3;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.cyanellus;lepomis;0;0;0;1;1;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,18;0,77;-20,31602058;16,322871980;13,60;43,96;L;120;5;NA;NA;TERRG_2020_01_SF_Fish_L.cyanellus_120_5;NA;cyanellus;3;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.macrochirus;lepomis;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;9,83;0,70;NA;NA;NA;NA;L;40;1;NA;NA;TERRG_2020_01_SF_Fish_L.macrochirus_40_1;NA;macrochirus;1;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.macrochirus;lepomis;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;10,73;0,74;NA;NA;NA;NA;L;40;2;NA;NA;TERRG_2020_01_SF_Fish_L.macrochirus_40_2;NA;macrochirus;1;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;L.macrochirus;lepomis;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;9,32;0,72;NA;NA;NA;NA;L;40;3;NA;NA;TERRG_2020_01_SF_Fish_L.macrochirus_40_3;NA;macrochirus;1;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,28;0,96;NA;NA;NA;NA;O;80;1;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_1;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;4,50;0,93;NA;NA;NA;NA;O;80;2;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_2;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;2,06;0,94;NA;NA;NA;NA;O;80;3;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_3;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;2,23;0,90;NA;NA;NA;NA;O;80;4;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_4;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,24;0,84;NA;NA;NA;NA;O;80;5;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_5;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;-0,26;0,96;NA;NA;NA;NA;O;80;6;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_6;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;-0,39;0,95;NA;NA;NA;NA;O;80;7;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_7;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;-0,28;0,92;NA;NA;NA;NA;O;80;8;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_8;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;2,30;0,78;NA;NA;NA;NA;O;80;9;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_9;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;O.aureus;oreochromis;1;1;1;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;2,11;0,77;NA;NA;NA;NA;O;80;10;NA;NA;TERRG_2020_01_SF_Fish_O.aureus_80_10;NA;aureus;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;P.latipinna;poecilia;1;0;0;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,68;0,29;-24,04418965;14,436717520;2,45;10,34;P;80;1;NA;NA;TERRG_2020_01_SF_Fish_P.latipinna_80_1;NA;latipinna;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;P.latipinna;poecilia;1;0;0;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;-0,46;0,76;-23,58387179;15,879011730;12,73;42,43;P;80;2;NA;NA;TERRG_2020_01_SF_Fish_P.latipinna_80_2;NA;latipinna;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Fish;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;P.latipinna;poecilia;1;0;0;1;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,31;0,81;-23,63862325;17,541726330;13,36;44,01;P;80;3;NA;NA;TERRG_2020_01_SF_Fish_P.latipinna_80_3;NA;latipinna;2;Stream;Potamodromous;0,000000000000000000;0,00000000000000000;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Elmidae;1;1;1;0;1;0;Elmidae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;NA;NA;-29,78526044;9,768279548;12,02;48,40;NA;NA;1;NA;NA;TERRG_2020_01_SF_Invertebrate_elmid_NA_1;NA;NA;2;Stream;Potamodromous;-1,969665683081827323;-1,50365173582138723;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Gomphidae;1;0;0;0;0;0;Gomphidae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;NA;NA;-27,40037912;9,642222654;8,68;33,50;NA;NA;1;NA;NA;TERRG_2020_01_SF_Invertebrate_gomphid_NA_1;NA;NA;2;Stream;Potamodromous;-0,712234202770595459;-1,58862978833236723;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,25;0,92;-25,24320508;12,180331100;8,85;35,05;NA;40;1;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_1;NA;NA;2;Stream;Potamodromous;0,425138346403534428;0,12237153780492119;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,86;0,70;-24,94876757;12,193432020;9,02;36,01;NA;40;2;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_2;NA;NA;2;Stream;Potamodromous;0,580380869775075192;0,13120319018326779;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,38;0,62;-24,61969035;12,942200350;8,64;35,54;NA;40;3;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_3;NA;NA;2;Stream;Potamodromous;0,753887220976361738;0,63596633677720327;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,83;0,61;-24,73175999;12,601576260;11,94;41,24;NA;40;4;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_4;NA;NA;2;Stream;Potamodromous;0,694798371505584433;0,40634326033899987;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;0,73;0,57;-24,48011270;13,334220370;11,24;39,92;NA;40;5;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_5;NA;NA;2;Stream;Potamodromous;0,827479701065837570;0,90023667366901261;0,00000000000000000
SF;Invertebrate;NA;NA;11,99880451150000;1,4834053061372943;-26,0495349012500;1,896629245682402;Cambaridae;1;1;0;1;0;0;Cambaridae;NA;0;0;0;0;0;57,9363840;8211900;27,772526;-98,033613;70,96;0,430;0,08;0,4;3,5;50;San Fernando Creek;27,773;-98,035;BB;NA;NA;-27,18710396;13,328173790;14,57;48,10;NA;40;6;NA;NA;TERRG_2020_01_SF_Invertebrate_cambarid_40_6;NA;NA;2;Stream;Potamodromous;-0,599784623873976352;0,89616052538035218;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;10,96;0,28;-28,82711755;9,260003240;3,67;38,42;NA;NA;1;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_1;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;13,15;0,51;-27,85725780;5,227661536;1,98;27,61;NA;NA;2;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_2;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;12,05;0,50;-13,65842965;8,265059309;2,66;38,62;NA;NA;3;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_3;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;11,79;0,45;-30,73630631;7,253549776;5,11;38,18;NA;NA;4;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_4;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;11,05;0,39;-30,20507148;6,611684002;2,85;31,71;NA;NA;5;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_5;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;10,50;0,51;-28,67899612;9,393155596;3,50;38,45;NA;NA;6;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_6;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;macrophyte;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;9,58;0,46;NA;NA;NA;NA;NA;NA;7;NA;NA;TERRG_2020_01_LN_Aquatic_macrophyte_NA_7;macrophyte;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;filamentous_algae;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;10,40;0,30;-20,54003906;9,650935325;1,61;14,32;NA;NA;1;NA;NA;TERRG_2020_01_LN_Aquatic_filamentous_algae_NA_1;filamentous_algae;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;filamentous_algae;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;14,02;1,15;-21,17889459;9,415752914;2,78;25,71;NA;NA;2;NA;NA;TERRG_2020_01_LN_Aquatic_filamentous_algae_NA_2;filamentous_algae;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;periphyton;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;13,77;0,14;-20,93804825;5,444497226;2,08;18,22;NA;NA;1;NA;NA;TERRG_2020_01_LN_Aquatic_periphyton_NA_1;periphyton;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;periphyton;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;10,80;0,21;-12,09751076;5,862991367;1,03;13,58;NA;NA;2;NA;NA;TERRG_2020_01_LN_Aquatic_periphyton_NA_2;periphyton;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;periphyton;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;17,18;0,91;-14,64012068;9,166116255;0,83;11,40;NA;NA;3;NA;NA;TERRG_2020_01_LN_Aquatic_periphyton_NA_3;periphyton;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;periphyton;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;10,03;0,16;-10,14087306;2,996419710;1,20;15,63;NA;NA;4;NA;NA;TERRG_2020_01_LN_Aquatic_periphyton_NA_4;periphyton;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Aquatic;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;filamentous_algae;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-21,12888833;9,347504463;2,73;25,01;NA;NA;3;NA;NA;TERRG_2020_01_LN_Aquatic_filamentous_algae_NA_3;filamentous_algae;NA;0;Stream;Local Source;0,000000000000000000;0,00000000000000000;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;coarse_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;1,55;0,59;-27,41644163;6,898285762;1,06;43,68;NA;NA;1;NA;NA;TERRG_2020_01_LN_Detritus_coarse_detritus_NA_1;coarse_detritus;NA;0;Stream;Local Source;-0,686255324794749377;0,52861763609211865;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;coarse_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;1,72;0,41;-25,70661668;5,047463670;1,77;40,23;NA;NA;2;NA;NA;TERRG_2020_01_LN_Detritus_coarse_detritus_NA_2;coarse_detritus;NA;0;Stream;Local Source;0,363161089278481730;-1,39261817379915809;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;coarse_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;3,61;0,54;-28,14108173;5,317020325;1,73;41,43;NA;NA;3;NA;NA;TERRG_2020_01_LN_Detritus_coarse_detritus_NA_3;coarse_detritus;NA;0;Stream;Local Source;-1,131007996836215002;-1,11280635362530012;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-24,38952005;6,129163444;0,37;36,04;NA;NA;1;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_1;fine_detritus;NA;0;Stream;Local Source;1,171537889747169547;-0,26976560447716852;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-24,36408716;5,799410248;0,46;34,77;NA;NA;2;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_2;fine_detritus;NA;0;Stream;Local Source;1,187147494825935068;-0,61206411675432582;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-24,20640329;5,882719353;0,44;34,60;NA;NA;3;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_3;fine_detritus;NA;0;Stream;Local Source;1,283927016853958492;-0,52558555325120992;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-27,88705018;7,450194294;0,35;2,35;NA;NA;4;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_4;fine_detritus;NA;0;Stream;Local Source;-0,975094446585082486;1,10152328707076763;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-27,25631467;7,473431915;0,42;2,12;NA;NA;5;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_5;fine_detritus;NA;0;Stream;Local Source;-0,587976340060288205;1,12564497320951351;0,00000000000000000
LN;Detritus;NA;NA;6,38904207933333;0,9633497785494322;-26,2983187755556;1,629310278618041;NA;0;0;0;0;0;0;fine_detritus;NA;0;0;0;0;0;19,7949312;8211500;27,883077;-97,625273;82,18;0,863;0,01;84,1;0,1;0;Lower Nueces River;27,890;-97,629;NB;NA;NA;-27,31735359;7,503689703;0,34;1,91;NA;NA;6;NA;NA;TERRG_2020_01_LN_Detritus_fine_detritus_NA_6;fine_detritus;NA;0;Stream;Local Source;-0,625439382429218593;1,15705390553475973;0,00000000000000000
